January 7, 2025 > 16:23:04 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 400, pepose = string
January 10, 2025 > 15:33:49 | INFO | id = 2, operation = get_budget, status = succes
January 10, 2025 > 15:37:06 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 15:37:06 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 15:37:06 | DEBUG | запрос на получение version_id
January 10, 2025 > 15:37:06 | INFO | id = 2, operation = get_version_id, status = [RealDictRow({'version_id': 1}), RealDictRow({'version_id': 2}), RealDictRow({'version_id': 3}), RealDictRow({'version_id': 4}), RealDictRow({'version_id': 5}), RealDictRow({'version_id': 6}), RealDictRow({'version_id': 7}), RealDictRow({'version_id': 8}), RealDictRow({'version_id': 9}), RealDictRow({'version_id': 10}), RealDictRow({'version_id': 11}), RealDictRow({'version_id': 12}), RealDictRow({'version_id': 13}), RealDictRow({'version_id': 14}), RealDictRow({'version_id': 15}), RealDictRow({'version_id': 16}), RealDictRow({'version_id': 17}), RealDictRow({'version_id': 18}), RealDictRow({'version_id': 19}), RealDictRow({'version_id': 20}), RealDictRow({'version_id': 21}), RealDictRow({'version_id': 22}), RealDictRow({'version_id': 23}), RealDictRow({'version_id': 24}), RealDictRow({'version_id': 25}), RealDictRow({'version_id': 26}), RealDictRow({'version_id': 27}), RealDictRow({'version_id': 28}), RealDictRow({'version_id': 29}), RealDictRow({'version_id': 30}), RealDictRow({'version_id': 31}), RealDictRow({'version_id': 32}), RealDictRow({'version_id': 33}), RealDictRow({'version_id': 34}), RealDictRow({'version_id': 35}), RealDictRow({'version_id': 36}), RealDictRow({'version_id': 37}), RealDictRow({'version_id': 38}), RealDictRow({'version_id': 39}), RealDictRow({'version_id': 40}), RealDictRow({'version_id': 41}), RealDictRow({'version_id': 42}), RealDictRow({'version_id': 43}), RealDictRow({'version_id': 44}), RealDictRow({'version_id': 45}), RealDictRow({'version_id': 46}), RealDictRow({'version_id': 47}), RealDictRow({'version_id': 48}), RealDictRow({'version_id': 49}), RealDictRow({'version_id': 50}), RealDictRow({'version_id': 51}), RealDictRow({'version_id': 52}), RealDictRow({'version_id': 53}), RealDictRow({'version_id': 54}), RealDictRow({'version_id': 55}), RealDictRow({'version_id': 56}), RealDictRow({'version_id': 57}), RealDictRow({'version_id': 58}), RealDictRow({'version_id': 59}), RealDictRow({'version_id': 60}), RealDictRow({'version_id': 61}), RealDictRow({'version_id': 62}), RealDictRow({'version_id': 63}), RealDictRow({'version_id': 64}), RealDictRow({'version_id': 65}), RealDictRow({'version_id': 66}), RealDictRow({'version_id': 67}), RealDictRow({'version_id': 68}), RealDictRow({'version_id': 69}), RealDictRow({'version_id': 70}), RealDictRow({'version_id': 71}), RealDictRow({'version_id': 72}), RealDictRow({'version_id': 73}), RealDictRow({'version_id': 74}), RealDictRow({'version_id': 75}), RealDictRow({'version_id': 76}), RealDictRow({'version_id': 77}), RealDictRow({'version_id': 78}), RealDictRow({'version_id': 79}), RealDictRow({'version_id': 80}), RealDictRow({'version_id': 81}), RealDictRow({'version_id': 82}), RealDictRow({'version_id': 83}), RealDictRow({'version_id': 84}), RealDictRow({'version_id': 85}), RealDictRow({'version_id': 86}), RealDictRow({'version_id': 87}), RealDictRow({'version_id': 88}), RealDictRow({'version_id': 89}), RealDictRow({'version_id': 90}), RealDictRow({'version_id': 91}), RealDictRow({'version_id': 92}), RealDictRow({'version_id': 93}), RealDictRow({'version_id': 94}), RealDictRow({'version_id': 95}), RealDictRow({'version_id': 96}), RealDictRow({'version_id': 97}), RealDictRow({'version_id': 98}), RealDictRow({'version_id': 99}), RealDictRow({'version_id': 100}), RealDictRow({'version_id': 101}), RealDictRow({'version_id': 102}), RealDictRow({'version_id': 103}), RealDictRow({'version_id': 104}), RealDictRow({'version_id': 105}), RealDictRow({'version_id': 106}), RealDictRow({'version_id': 107}), RealDictRow({'version_id': 108}), RealDictRow({'version_id': 109}), RealDictRow({'version_id': 110}), RealDictRow({'version_id': 111}), RealDictRow({'version_id': 113}), RealDictRow({'version_id': 112}), RealDictRow({'version_id': 114}), RealDictRow({'version_id': 115}), RealDictRow({'version_id': 116}), RealDictRow({'version_id': 117}), RealDictRow({'version_id': 118}), RealDictRow({'version_id': 119}), RealDictRow({'version_id': 120}), RealDictRow({'version_id': 121}), RealDictRow({'version_id': 122}), RealDictRow({'version_id': 123}), RealDictRow({'version_id': 124}), RealDictRow({'version_id': 125}), RealDictRow({'version_id': 126}), RealDictRow({'version_id': 127}), RealDictRow({'version_id': 128}), RealDictRow({'version_id': 129}), RealDictRow({'version_id': 130}), RealDictRow({'version_id': 131}), RealDictRow({'version_id': 132}), RealDictRow({'version_id': 133}), RealDictRow({'version_id': 134}), RealDictRow({'version_id': 135}), RealDictRow({'version_id': 136}), RealDictRow({'version_id': 137}), RealDictRow({'version_id': 138}), RealDictRow({'version_id': 139}), RealDictRow({'version_id': 140}), RealDictRow({'version_id': 141}), RealDictRow({'version_id': 142}), RealDictRow({'version_id': 143}), RealDictRow({'version_id': 144}), RealDictRow({'version_id': 145}), RealDictRow({'version_id': 146}), RealDictRow({'version_id': 147})]
January 10, 2025 > 15:37:18 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 15:37:19 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 15:37:19 | DEBUG | Получение списка платежей
January 10, 2025 > 15:37:19 | DEBUG | Данные платежей успешно получены: [RealDictRow({'pay_id': 68, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 200.0, 'version_id': 1}), RealDictRow({'pay_id': 69, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 400.0, 'version_id': 4}), RealDictRow({'pay_id': 70, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 600.0, 'version_id': 5}), RealDictRow({'pay_id': 71, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 800.0, 'version_id': 6}), RealDictRow({'pay_id': 72, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1000.0, 'version_id': 10}), RealDictRow({'pay_id': 73, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1200.0, 'version_id': 11}), RealDictRow({'pay_id': 74, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1400.0, 'version_id': 12}), RealDictRow({'pay_id': 75, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1600.0, 'version_id': 13}), RealDictRow({'pay_id': 76, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1800.0, 'version_id': 14}), RealDictRow({'pay_id': 77, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1800.0, 'version_id': 15}), RealDictRow({'pay_id': 78, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2000.0, 'version_id': 16}), RealDictRow({'pay_id': 79, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2200.0, 'version_id': 17}), RealDictRow({'pay_id': 80, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2200.0, 'version_id': 18}), RealDictRow({'pay_id': 81, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2400.0, 'version_id': 19}), RealDictRow({'pay_id': 82, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2600.0, 'version_id': 20}), RealDictRow({'pay_id': 83, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2600.0, 'version_id': 21}), RealDictRow({'pay_id': 84, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2800.0, 'version_id': 22}), RealDictRow({'pay_id': 85, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 3000.0, 'version_id': 23}), RealDictRow({'pay_id': 86, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 3200.0, 'version_id': 24})]
January 10, 2025 > 15:37:19 | DEBUG | Получение списка расходов
January 10, 2025 > 15:37:19 | DEBUG | Данные расходов успешно получены: [RealDictRow({'expens_id': 51, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 300.0, 'version_id': 49}), RealDictRow({'expens_id': 52, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 600.0, 'version_id': 50}), RealDictRow({'expens_id': 53, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 900.0, 'version_id': 51}), RealDictRow({'expens_id': 54, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 1200.0, 'version_id': 52}), RealDictRow({'expens_id': 55, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 1500.0, 'version_id': 53}), RealDictRow({'expens_id': 56, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 1800.0, 'version_id': 54}), RealDictRow({'expens_id': 57, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 2100.0, 'version_id': 55}), RealDictRow({'expens_id': 58, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 2400.0, 'version_id': 56}), RealDictRow({'expens_id': 59, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 2700.0, 'version_id': 57}), RealDictRow({'expens_id': 60, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 3000.0, 'version_id': 58}), RealDictRow({'expens_id': 61, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 3300.0, 'version_id': 59}), RealDictRow({'expens_id': 62, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 3600.0, 'version_id': 60}), RealDictRow({'expens_id': 63, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 3900.0, 'version_id': 61}), RealDictRow({'expens_id': 64, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 4200.0, 'version_id': 62}), RealDictRow({'expens_id': 65, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 4500.0, 'version_id': 63}), RealDictRow({'expens_id': 66, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 4800.0, 'version_id': 64}), RealDictRow({'expens_id': 67, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 5100.0, 'version_id': 65}), RealDictRow({'expens_id': 68, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 5400.0, 'version_id': 66}), RealDictRow({'expens_id': 69, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 5700.0, 'version_id': 67}), RealDictRow({'expens_id': 70, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 6000.0, 'version_id': 68}), RealDictRow({'expens_id': 71, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 6300.0, 'version_id': 69}), RealDictRow({'expens_id': 72, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 6300.0, 'version_id': 70}), RealDictRow({'expens_id': 73, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 6600.0, 'version_id': 71}), RealDictRow({'expens_id': 74, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 6900.0, 'version_id': 72}), RealDictRow({'expens_id': 75, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 7200.0, 'version_id': 73}), RealDictRow({'expens_id': 76, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 7500.0, 'version_id': 74}), RealDictRow({'expens_id': 77, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 7800.0, 'version_id': 75}), RealDictRow({'expens_id': 78, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 8100.0, 'version_id': 76}), RealDictRow({'expens_id': 79, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 8400.0, 'version_id': 77}), RealDictRow({'expens_id': 80, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 8700.0, 'version_id': 78}), RealDictRow({'expens_id': 81, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 9000.0, 'version_id': 79}), RealDictRow({'expens_id': 82, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 9300.0, 'version_id': 80}), RealDictRow({'expens_id': 83, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 9600.0, 'version_id': 81}), RealDictRow({'expens_id': 84, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 9900.0, 'version_id': 82}), RealDictRow({'expens_id': 85, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 10200.0, 'version_id': 83}), RealDictRow({'expens_id': 86, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 10500.0, 'version_id': 84}), RealDictRow({'expens_id': 87, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 10800.0, 'version_id': 85}), RealDictRow({'expens_id': 88, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 11100.0, 'version_id': 86}), RealDictRow({'expens_id': 89, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 11400.0, 'version_id': 87}), RealDictRow({'expens_id': 90, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 11700.0, 'version_id': 88}), RealDictRow({'expens_id': 91, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 12000.0, 'version_id': 89}), RealDictRow({'expens_id': 92, 'values': 300.0, 'date_of_exp': datetime.date(2025, 1, 10), 'who_write': 'Akhmedshin Ratmir', 'who_expens': 'Akhmedshin Ratmir', 'purpose': 'string', 'summ': 12300.0, 'version_id': 90})]
January 10, 2025 > 15:37:19 | INFO | id = 2, operation = get_budget, status = succes
January 10, 2025 > 15:39:14 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 15:39:14 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 15:39:14 | DEBUG | Получение списка платежей
